bit16,bit24,bit16_hex,bit24_hex
0011110001011100,100010110100010111110101,3C5C,8B45F5
0011110001011100,100010110100010111110111,3C5C,8B45F7
0011110001011100,100010110100010111111010,3C5C,8B45FA
0011110001011100,100010110100010111111100,3C5C,8B45FC
0011110001011100,100010110100010111111111,3C5C,8B45FF
0011110001011100,100010110100011000000001,3C5C,8B4601
0011110001011100,100010110100011000000100,3C5C,8B4604
0011110001011100,100010110100011000000110,3C5C,8B4606
0011110001011100,100010110100011000001001,3C5C,8B4609
0011110001011100,100010110100011000001011,3C5C,8B460B
0011110001011100,100010110100011000001110,3C5C,8B460E
0011110001011100,100010110100011000010000,3C5C,8B4610
0011110001011100,100010110100011000010011,3C5C,8B4613
0011110001011100,100010110100011000010101,3C5C,8B4615
0011110001011100,100010110100011000011000,3C5C,8B4618
0011110001011100,100010110100011000011010,3C5C,8B461A
0011110001011100,100010110100011000011101,3C5C,8B461D
0011110001011100,100010110100011000011111,3C5C,8B461F
0011110001011100,100010110100011000100010,3C5C,8B4622
0011110001011100,100010110100011000100100,3C5C,8B4624
0011110001011100,100010110100011000100111,3C5C,8B4627
0011110001011100,100010110100011000101001,3C5C,8B4629
0011110001011100,100010110100011000101100,3C5C,8B462C
0011110001011100,100010110100011000101110,3C5C,8B462E
0011110001011100,100010110100011000110001,3C5C,8B4631
0011110001011100,100010110100011000110011,3C5C,8B4633
0011110001011100,100010110100011000110110,3C5C,8B4636
0011110001011100,100010110100011000111000,3C5C,8B4638
0011110001011100,100010110100011000111011,3C5C,8B463B
0011110001011100,100010110100011000111101,3C5C,8B463D
0011110001011100,100010110100011001000000,3C5C,8B4640
0011110001011100,100010110100011001000010,3C5C,8B4642
0011110001011100,100010110100011001000101,3C5C,8B4645
0011110001011100,100010110100011001000111,3C5C,8B4647
0011110001011100,100010110100011001001010,3C5C,8B464A
0011110001011100,100010110100011001001100,3C5C,8B464C
0011110001011100,100010110100011001001111,3C5C,8B464F
0011110001011100,100010110100011001010001,3C5C,8B4651
0011110001011100,100010110100011001010100,3C5C,8B4654
0011110001011100,100010110100011001010110,3C5C,8B4656
0011110001011100,100010110100011001011001,3C5C,8B4659
0011110001011100,100010110100011001011011,3C5C,8B465B
0011110001011100,100010110100011001011110,3C5C,8B465E
0011110001011100,100010110100011001100000,3C5C,8B4660
0011110001011100,100010110100011001100011,3C5C,8B4663
0011110001011100,100010110100011001100101,3C5C,8B4665
0011110001011100,100010110100011001101000,3C5C,8B4668
0011110001011100,100010110100011001101010,3C5C,8B466A
0011110001011100,100010110100011001101101,3C5C,8B466D
0011110001011100,100010110100011001101111,3C5C,8B466F
0011110001011100,100010110100011001110010,3C5C,8B4672
0011110001011100,100010110100011001110100,3C5C,8B4674
0011110001011100,100010110100011001110111,3C5C,8B4677
0011110001011100,100010110100011001111001,3C5C,8B4679
0011110001011100,100010110100011001111100,3C5C,8B467C
0011110001011100,100010110100011001111110,3C5C,8B467E
0011110001011100,100010110100011010000001,3C5C,8B4681
0011110001011100,100010110100011010000011,3C5C,8B4683
0011110001011100,100010110100011010000110,3C5C,8B4686
0011110001011100,100010110100011010001000,3C5C,8B4688
0011110001011100,100010110100011010001011,3C5C,8B468B
0011110001011100,100010110100011010001101,3C5C,8B468D
0011110001011100,100010110100011010010000,3C5C,8B4690
0011110001011100,100010110100011010010010,3C5C,8B4692
0011110001011100,100010110100011010010101,3C5C,8B4695
0011110001011100,100010110100011010010111,3C5C,8B4697
0011110001011100,100010110100011010011010,3C5C,8B469A
0011110001011100,100010110100011010011100,3C5C,8B469C
0011110001011100,100010110100011010011111,3C5C,8B469F
0011110001011100,100010110100011010100001,3C5C,8B46A1
0011110001011100,100010110100011010100100,3C5C,8B46A4
0011110001011100,100010110100011010100110,3C5C,8B46A6
0011110001011100,100010110100011010101001,3C5C,8B46A9
0011110001011100,100010110100011010101011,3C5C,8B46AB
0011110001011100,100010110100011010101110,3C5C,8B46AE
0011110001011100,100010110100011010110000,3C5C,8B46B0
0011110001011100,100010110100011010110011,3C5C,8B46B3
0011110001011100,100010110100011010110101,3C5C,8B46B5
0011110001011100,100010110100011010111000,3C5C,8B46B8
0011110001011100,100010110100011010111010,3C5C,8B46BA
0011110001011100,100010110100011010111101,3C5C,8B46BD
0011110001011100,100010110100011010111111,3C5C,8B46BF
0011110001011100,100010110100011011000010,3C5C,8B46C2
0011110001011100,100010110100011011000100,3C5C,8B46C4
0011110001011100,100010110100011011000111,3C5C,8B46C7
0011110001011100,100010110100011011001001,3C5C,8B46C9
0011110001011100,100010110100011011001100,3C5C,8B46CC
0011110001011100,100010110100011011001110,3C5C,8B46CE
0011110001011100,100010110100011011010001,3C5C,8B46D1
0011110001011100,100010110100011011010011,3C5C,8B46D3
0011110001011100,100010110100011011010110,3C5C,8B46D6
0011110001011100,100010110100011011011000,3C5C,8B46D8
0011110001011100,100010110100011011011011,3C5C,8B46DB
0011110001011100,100010110100011011011101,3C5C,8B46DD
0011110001011100,100010110100011011100000,3C5C,8B46E0
0011110001011100,100010110100011011100010,3C5C,8B46E2
0011110001011100,100010110100011011100101,3C5C,8B46E5
0011110001011100,100010110100011011100111,3C5C,8B46E7
0011110001011100,100010110100011011101010,3C5C,8B46EA
0011110001011100,100010110100011011101100,3C5C,8B46EC
0011110001011100,100010110100011011101111,3C5C,8B46EF
0011110001011100,100010110100011011110001,3C5C,8B46F1
0011110001011100,100010110100011011110100,3C5C,8B46F4
0011110001011100,100010110100011011110110,3C5C,8B46F6
0011110001011100,100010110100011011111001,3C5C,8B46F9
0011110001011100,100010110100011011111011,3C5C,8B46FB
0011110001011100,100010110100011011111110,3C5C,8B46FE
0011110001011100,100010110100011100000000,3C5C,8B4700
0011110001011100,100010110100011100000011,3C5C,8B4703
0011110001011100,100010110100011100000101,3C5C,8B4705
0011110001011100,100010110100011100001000,3C5C,8B4708
0011110001011100,100010110100011100001010,3C5C,8B470A
0011110001011100,100010110100011100001101,3C5C,8B470D
0011110001011100,100010110100011100001111,3C5C,8B470F
0011110001011100,100010110100011100010010,3C5C,8B4712
0011110001011100,100010110100011100010100,3C5C,8B4714
0011110001011100,100010110100011100010111,3C5C,8B4717
0011110001011100,100010110100011100011001,3C5C,8B4719
0011110001011100,100010110100011100011100,3C5C,8B471C
0011110001011100,100010110100011100011110,3C5C,8B471E
0011110001011100,100010110100011100100001,3C5C,8B4721
0011110001011100,100010110100011100100011,3C5C,8B4723
0011110001011100,100010110100011100100110,3C5C,8B4726
0011110001011100,100010110100011100101000,3C5C,8B4728
0011110001011100,100010110100011100101011,3C5C,8B472B
0011110001011100,100010110100011100101101,3C5C,8B472D
0011110001011100,100010110100011100110000,3C5C,8B4730
0011110001011100,100010110100011100110010,3C5C,8B4732
0011110001011100,100010110100011100110101,3C5C,8B4735
0011110001011100,100010110100011100110111,3C5C,8B4737
0011110001011100,100010110100011100111010,3C5C,8B473A
0011110001011100,100010110100011100111100,3C5C,8B473C
0011110001011100,100010110100011100111111,3C5C,8B473F
0011110001011100,100010110100011101000001,3C5C,8B4741
0011110001011100,100010110100011101000100,3C5C,8B4744
0011110001011100,100010110100011101000110,3C5C,8B4746
0011110001011100,100010110100011101001001,3C5C,8B4749
0011110001011100,100010110100011101001011,3C5C,8B474B
0011110001011100,100010110100011101001110,3C5C,8B474E
0011110001011100,100010110100011101010000,3C5C,8B4750
0011110001011100,100010110100011101010011,3C5C,8B4753
0011110001011100,100010110100011101010101,3C5C,8B4755
0011110001011100,100010110100011101011000,3C5C,8B4758
0011110001011100,100010110100011101011010,3C5C,8B475A
0011110001011100,100010110100011101011101,3C5C,8B475D
0011110001011100,100010110100011101011111,3C5C,8B475F
0011110001011100,100010110100011101100010,3C5C,8B4762
0011110001011100,100010110100011101100100,3C5C,8B4764
0011110001011100,100010110100011101100111,3C5C,8B4767
0011110001011100,100010110100011101101001,3C5C,8B4769
0011110001011100,100010110100011101101100,3C5C,8B476C
0011110001011100,100010110100011101101110,3C5C,8B476E
0011110001011100,100010110100011101110001,3C5C,8B4771
0011110001011100,100010110100011101110011,3C5C,8B4773
0011110001011100,100010110100011101110110,3C5C,8B4776
0011110001011100,100010110100011101111000,3C5C,8B4778
0011110001011100,100010110100011101111011,3C5C,8B477B
0011110001011100,100010110100011101111101,3C5C,8B477D
0011110001011100,100010110100011110000000,3C5C,8B4780
0011110001011100,100010110100011110000010,3C5C,8B4782
0011110001011100,100010110100011110000101,3C5C,8B4785
0011110001011100,100010110100011110000111,3C5C,8B4787
0011110001011100,100010110100011110001010,3C5C,8B478A
0011110001011100,100010110100011110001100,3C5C,8B478C
0011110001011100,100010110100011110001111,3C5C,8B478F
0011110001011100,100010110100011110010001,3C5C,8B4791
0011110001011100,100010110100011110010100,3C5C,8B4794
0011110001011100,100010110100011110010110,3C5C,8B4796
0011110001011100,100010110100011110011001,3C5C,8B4799
0011110001011100,100010110100011110011011,3C5C,8B479B
0011110001011100,100010110100011110011110,3C5C,8B479E
0011110001011100,100010110100011110100000,3C5C,8B47A0
0011110001011100,100010110100011110100011,3C5C,8B47A3
0011110001011100,100010110100011110100101,3C5C,8B47A5
0011110001011100,100010110100011110101000,3C5C,8B47A8
0011110001011100,100010110100011110101010,3C5C,8B47AA
0011110001011100,100010110100011110101101,3C5C,8B47AD
0011110001011100,100010110100011110101111,3C5C,8B47AF
0011110001011100,100010110100011110110010,3C5C,8B47B2
0011110001011100,100010110100011110110100,3C5C,8B47B4
0011110001011100,100010110100011110110111,3C5C,8B47B7
0011110001011100,100010110100011110111001,3C5C,8B47B9
0011110001011100,100010110100011110111100,3C5C,8B47BC
0011110001011100,100010110100011110111110,3C5C,8B47BE
0011110001011100,100010110100011111000001,3C5C,8B47C1
0011110001011100,100010110100011111000011,3C5C,8B47C3
0011110001011100,100010110100011111000110,3C5C,8B47C6
0011110001011100,100010110100011111001000,3C5C,8B47C8
0011110001011100,100010110100011111001011,3C5C,8B47CB
0011110001011100,100010110100011111001101,3C5C,8B47CD
0011110001011100,100010110100011111010000,3C5C,8B47D0
0011110001011100,100010110100011111010010,3C5C,8B47D2
0011110001011100,100010110100011111010101,3C5C,8B47D5
0011110001011100,100010110100011111010111,3C5C,8B47D7
0011110001011100,100010110100011111011010,3C5C,8B47DA
0011110001011100,100010110100011111011100,3C5C,8B47DC
0011110001011100,100010110100011111011111,3C5C,8B47DF
0011110001011100,100010110100011111100001,3C5C,8B47E1
0011110001011100,100010110100011111100100,3C5C,8B47E4
0011110001011100,100010110100011111100110,3C5C,8B47E6
0011110001011100,100010110100011111101001,3C5C,8B47E9
0011110001011100,100010110100011111101011,3C5C,8B47EB
0011110001011100,100010110100011111101110,3C5C,8B47EE
0011110001011100,100010110100011111110000,3C5C,8B47F0
0011110001011100,100010110100011111110011,3C5C,8B47F3
0011110001011100,100010110100011111110101,3C5C,8B47F5
0011110001011100,100010110100011111111000,3C5C,8B47F8
0011110001011100,100010110100011111111010,3C5C,8B47FA
0011110001011100,100010110100011111111101,3C5C,8B47FD
0011110001011100,100010110100011111111111,3C5C,8B47FF
0011110001011100,100010110100100000000010,3C5C,8B4802
0011110001011100,100010110100100000000100,3C5C,8B4804
0011110001011100,100010110100100000000111,3C5C,8B4807
0011110001011100,100010110100100000001001,3C5C,8B4809
0011110001011100,100010110100100000001100,3C5C,8B480C
0011110001011100,100010110100100000001110,3C5C,8B480E
0011110001011100,100010110100100000010001,3C5C,8B4811
0011110001011100,100010110100100000010011,3C5C,8B4813
0011110001011100,100010110100100000010110,3C5C,8B4816
0011110001011100,100010110100100000011000,3C5C,8B4818
0011110001011100,100010110100100000011011,3C5C,8B481B
0011110001011100,100010110100100000011101,3C5C,8B481D
0011110001011100,100010110100100000100000,3C5C,8B4820
0011110001011100,100010110100100000100010,3C5C,8B4822
0011110001011100,100010110100100000100101,3C5C,8B4825
0011110001011100,100010110100100000100111,3C5C,8B4827
0011110001011100,100010110100100000101010,3C5C,8B482A
0011110001011100,100010110100100000101100,3C5C,8B482C
0011110001011100,100010110100100000101111,3C5C,8B482F
0011110001011100,100010110100100000110001,3C5C,8B4831
0011110001011100,100010110100100000110100,3C5C,8B4834
0011110001011100,100010110100100000110110,3C5C,8B4836
0011110001011100,100010110100100000111001,3C5C,8B4839
0011110001011100,100010110100100000111011,3C5C,8B483B
0011110001011100,100010110100100000111110,3C5C,8B483E
0011110001011100,100010110100100001000000,3C5C,8B4840
0011110001011100,100010110100100001000011,3C5C,8B4843
0011110001011100,100010110100100001000101,3C5C,8B4845
0011110001011100,100010110100100001001000,3C5C,8B4848
0011110001011100,100010110100100001001010,3C5C,8B484A
0011110001011100,100010110100100001001101,3C5C,8B484D
0011110001011100,100010110100100001001111,3C5C,8B484F
0011110001011100,100010110100100001010010,3C5C,8B4852
0011110001011100,100010110100100001010100,3C5C,8B4854
0011110001011100,100010110100100001010111,3C5C,8B4857
0011110001011100,100010110100100001011001,3C5C,8B4859
0011110001011100,100010110100100001011100,3C5C,8B485C
0011110001011100,100010110100100001011110,3C5C,8B485E
0011110001011100,100010110100100001100001,3C5C,8B4861
0011110001011100,100010110100100001100011,3C5C,8B4863
0011110001011100,100010110100100001100110,3C5C,8B4866
0011110001011100,100010110100100001101000,3C5C,8B4868
0011110001011100,100010110100100001101011,3C5C,8B486B
0011110001011100,100010110100100001101101,3C5C,8B486D
0011110001011100,100010110100100001110000,3C5C,8B4870
0011110001011100,100010110100100001110010,3C5C,8B4872
0011110001011100,100010110100100001110101,3C5C,8B4875
0011110001011100,100010110100100001110111,3C5C,8B4877
0011110001011100,100010110100100001111010,3C5C,8B487A
0011110001011100,100010110100100001111100,3C5C,8B487C
0011110001011100,100010110100100001111111,3C5C,8B487F
0011110001011100,100010110100100010000001,3C5C,8B4881
0011110001011100,100010110100100010000100,3C5C,8B4884
0011110001011100,100010110100100010000110,3C5C,8B4886
0011110001011100,100010110100100010001001,3C5C,8B4889
0011110001011100,100010110100100010001011,3C5C,8B488B
0011110001011100,100010110100100010001110,3C5C,8B488E
0011110001011100,100010110100100010010000,3C5C,8B4890
0011110001011100,100010110100100010010011,3C5C,8B4893
0011110001011100,100010110100100010010101,3C5C,8B4895
0011110001011100,100010110100100010011000,3C5C,8B4898
0011110001011100,100010110100100010011010,3C5C,8B489A
0011110001011100,100010110100100010011101,3C5C,8B489D
0011110001011100,100010110100100010011111,3C5C,8B489F
0011110001011100,100010110100100010100010,3C5C,8B48A2
0011110001011100,100010110100100010100100,3C5C,8B48A4
0011110001011100,100010110100100010100111,3C5C,8B48A7
0011110001011100,100010110100100010101001,3C5C,8B48A9
0011110001011100,100010110100100010101100,3C5C,8B48AC
0011110001011100,100010110100100010101110,3C5C,8B48AE
0011110001011100,100010110100100010110001,3C5C,8B48B1
0011110001011100,100010110100100010110011,3C5C,8B48B3
0011110001011100,100010110100100010110110,3C5C,8B48B6
0011110001011100,100010110100100010111000,3C5C,8B48B8
0011110001011100,100010110100100010111011,3C5C,8B48BB
0011110001011100,100010110100100010111101,3C5C,8B48BD
0011110001011100,100010110100100011000000,3C5C,8B48C0
0011110001011100,100010110100100011000010,3C5C,8B48C2
0011110001011100,100010110100100011000101,3C5C,8B48C5
0011110001011100,100010110100100011000111,3C5C,8B48C7
0011110001011100,100010110100100011001010,3C5C,8B48CA
0011110001011100,100010110100100011001100,3C5C,8B48CC
0011110001011100,100010110100100011001111,3C5C,8B48CF
0011110001011100,100010110100100011010001,3C5C,8B48D1
0011110001011100,100010110100100011010100,3C5C,8B48D4
0011110001011100,100010110100100011010110,3C5C,8B48D6
0011110001011100,100010110100100011011001,3C5C,8B48D9
0011110001011100,100010110100100011011011,3C5C,8B48DB
0011110001011100,100010110100100011011110,3C5C,8B48DE
0011110001011100,100010110100100011100000,3C5C,8B48E0
0011110001011100,100010110100100011100011,3C5C,8B48E3
0011110001011100,100010110100100011100101,3C5C,8B48E5
0011110001011100,100010110100100011101000,3C5C,8B48E8
0011110001011100,100010110100100011101010,3C5C,8B48EA
0011110001011100,100010110100100011101101,3C5C,8B48ED
